simulation_id,Uhub,Hs,Tp,CurrentSpeed
1528,44.9,6.1,9.02,1.28
1529,44.9,6.1,9.02,1.28
1530,44.9,6.1,8.2,1.28
1531,44.9,6.1,8.2,1.28
1532,44.9,6.1,8.2,1.28
1533,44.9,6.1,9.02,1.28
1534,44.9,6.1,8.2,1.28
1535,44.9,6.1,9.02,1.28
1536,44.9,6.1,9.02,1.28
1537,44.9,6.1,8.2,1.28
1538,44.9,6.1,7.38,1.28
1539,44.9,6.1,7.38,1.28
1540,44.9,6.1,9.02,1.4
1541,48.9,8.7,10.5,0.97
1542,44.9,6.1,7.38,1.4
1543,44.9,6.1,7.38,1.28
1544,44.9,6.1,7.38,1.4
1545,44.9,6.1,8.2,1.4
1546,44.9,6.1,7.38,1.4
1547,46.1,6.1,9.02,1.44
1548,44.9,6.1,7.38,1.4
1549,46.1,6.1,7.38,1.44
1550,44.9,6.1,7.38,1.4
1551,46.1,6.1,9.02,1.44
1552,46.1,6.1,9.02,1.44
1553,44.9,6.1,7.38,1.4
1554,46.1,6.1,8.2,1.44
1555,46.1,6.1,8.2,1.44
1556,46.1,6.1,8.2,1.44
1557,48.9,8.7,11.55,0.97
1558,46.1,6.1,8.2,1.44
1559,46.1,6.1,7.38,1.44
1560,46.1,6.1,7.38,1.44
1561,46.1,6.1,9.02,1.28
1562,46.1,6.1,7.38,1.44
1563,46.1,6.1,8.2,1.44
1564,46.1,6.1,8.2,1.44
1565,46.1,6.1,9.02,1.28
1566,46.1,6.1,7.38,1.44
1567,46.1,6.1,7.38,1.44
1568,46.1,6.1,9.02,1.28
1569,46.1,6.1,9.02,1.28
1570,46.1,6.1,9.02,1.28
1571,46.1,6.1,7.38,1.44
1572,46.1,6.1,7.38,1.44
1573,46.1,6.1,8.2,1.28
1574,46.1,6.1,7.38,1.28
1575,46.1,6.1,8.2,1.28
1576,46.1,6.1,9.02,1.28
1577,46.1,6.1,8.2,1.28
1578,46.1,6.1,7.38,1.28
1579,46.1,6.1,9.02,1.28
1580,46.1,6.1,9.02,1.28
1581,48.9,8.7,9.45,0.97
1582,46.1,6.1,7.38,1.28
1583,46.1,6.1,7.38,1.28
1584,46.1,6.1,7.38,1.28
1585,46.1,6.1,9.02,1.28
1586,46.1,6.1,7.38,1.28
1587,46.1,6.1,8.2,1.28
1588,46.1,6.1,7.38,1.28
1589,48.9,8.7,11.55,1.17
1590,48.9,8.7,9.45,0.97
1591,46.1,6.1,8.2,1.28
1592,46.1,6.1,9.02,1.4
1593,46.1,6.1,9.02,1.4
1594,46.1,6.1,8.2,1.28
1595,46.1,4.2,7.7,1.28
1596,46.1,6.1,8.2,1.4
1597,46.1,4.2,7,1.28
1598,46.1,6.1,7.38,1.28
1599,48.9,8.7,11.55,1.17
1600,46.1,6.1,8.2,1.4
1601,46.1,4.2,7.7,1.28
1602,46.1,4.2,7,1.28
1603,46.1,4.2,6.3,1.28
1604,46.1,6.1,8.2,1.4
1605,46.1,4.2,7,1.28
1606,46.1,4.2,7.7,1.28
1607,46.1,6.1,8.2,1.28
1608,46.1,4.2,7.7,1.28
1609,46.1,4.2,7.7,1.28
1610,46.1,4.2,7,1.28
1611,48.9,8.7,9.45,1.17
1612,46.1,4.2,6.3,1.28
1613,46.1,4.2,7,1.28
1614,46.1,4.2,7,1.28
1615,46.1,4.2,6.3,1.28
1616,46.1,4.2,6.3,1.28
1617,46.1,4.2,6.3,1.28
1618,46.1,4.2,7,1.28
1619,46.1,4.2,7,1.28
1620,46.1,4.2,7.7,1.28
1621,48.9,8.7,9.45,1.17
1622,46.1,4.2,6.3,1.28
1623,46.1,4.2,6.3,1.28
1624,46.1,4.2,7.7,1.11
1625,46.1,4.2,7.7,1.11
1626,46.1,4.2,7.7,1.11
1627,48.9,8.7,9.45,1.17
1628,46.1,4.2,7,1.11
1629,46.1,4.2,7.7,1.11
1630,46.1,4.2,7.7,1.11
1631,46.1,4.2,6.3,1.28
1632,46.1,4.2,7,1.11
1633,46.1,4.2,7,1.11
1634,46.1,4.2,7,1.11
1635,46.1,4.2,7,1.11
1636,46.1,4.2,6.3,1.11
1637,48.9,8.7,11.55,1.17
1638,46.1,4.2,7.7,1.11
1639,46.1,4.2,6.3,1.11
1640,46.1,4.2,6.3,1.28
1641,46.1,4.2,7,1.11
1642,46.1,4.2,6.3,1.11
1643,46.1,4.2,6.3,1.28
1644,46.1,4.2,7.7,1.11
1645,46.1,4.2,7,1.28
1646,46.1,4.2,7,1.28
1647,48.9,8.7,10.5,1.17
1648,46.1,4.2,6.3,1.11
1649,46.1,4.2,7.7,1.11
1650,48.9,8.7,11.55,1.17
1651,46.1,4.2,7,1.11
1652,46.1,4.2,6.3,1.11
1653,46.1,4.2,7,1.11
1654,46.1,4.2,6.3,1.11
1655,46.1,4.2,6.3,1.11
1656,48.9,8.7,11.55,1.17
1657,46.1,4.2,7,1.11
1658,46.1,4.2,7.7,1.11
1659,46.1,4.2,6.3,1.11
1660,46.1,4.2,7.7,1.11
1661,46.1,4.2,6.3,1.11
1662,46.1,4.2,7.7,1.11
1663,46.1,4.2,7.7,1.11
1664,46.1,4.2,7,1.11
1665,46.1,4.2,6.3,1.11
1666,46.1,4.2,7,1.11
1667,46.1,4.2,7.7,1.11
1668,46.1,4.2,7.7,1.11
1669,46.1,4.2,7,1.11
1670,46.1,4.2,6.3,1.11
1671,46.1,4.2,7,1.11
1672,46.1,4.2,7,1.11
1673,46.1,4.2,7.7,1.07
1674,46.1,4.2,7.7,1.07
1675,46.1,4.2,6.3,1.11
1676,48.9,8.7,10.5,1.17
1677,46.1,4.2,7.7,1.11
1678,46.1,4.2,7,1.07
1679,48.9,8.7,10.5,1.17
1680,46.1,4.2,6.3,1.11
1681,46.1,4.2,7.7,1.07
1682,46.1,4.2,7.7,1.07
1683,46.1,4.2,7.7,1.07
1684,46.1,4.2,6.3,1.11
1685,46.1,4.2,6.3,1.11
1686,46.1,4.2,7,1.07
1687,46.1,4.2,6.3,1.07
1688,46.1,4.2,7,1.11
1689,46.1,4.2,7,1.07
1690,46.1,4.2,6.3,1.07
1691,46.1,4.2,7,1.07
1692,46.1,4.2,6.3,1.07
1693,46.1,4.2,7.7,1.07
1694,46.1,4.2,7.7,1.07
1695,46.1,4.2,7.7,1.07
1696,46.1,4.2,6.3,1.07
1697,46.1,4.2,7.7,1.07
1698,46.1,4.2,6.3,1.07
1699,46.1,4.2,7,1.07
1700,46.1,4.2,7,1.07
1701,46.1,4.2,6.3,1.07
1702,46.1,4.2,7,1.07
1703,48.9,8.7,9.45,1.17
1704,46.1,4.2,7.7,1.07
1705,46.1,4.2,7.7,1.07
1706,46.1,4.2,7,1.07
1707,46.1,4.2,7,1.07
1708,46.1,4.2,7,1.07
1709,46.1,4.2,7.7,1.07
1710,46.1,4.2,6.3,1.07
1711,46.1,4.2,6.3,1.07
1712,46.1,4.2,7,1.07
1713,46.1,4.2,6.3,1.07
1714,46.1,4.2,7,1.07
1715,48.9,8.7,9.45,1.17
1716,46.1,4.2,6.3,1.07
1717,48.9,8.7,9.45,1.17
1718,46.1,4.2,6.3,1.07
1719,48.9,8.7,11.55,1.17
1720,46.1,4.2,7,1.07
1721,46.1,4.9,8.25,1.4
1722,46.1,4.2,7.7,1.07
1723,46.1,4.2,6.3,1.07
1724,46.1,4.2,6.3,1.07
1725,46.1,4.9,8.25,1.4
1726,46.1,4.2,6.3,1.07
1727,46.1,4.2,7.7,1.07
1728,46.1,4.2,7,1.07
1729,46.1,4.9,6.75,1.4
1730,46.1,4.2,7.7,1.07
1731,46.1,4.9,8.25,1.4
1732,46.1,4.9,7.5,1.4
1733,46.1,4.2,6.3,1.07
1734,46.1,4.9,6.75,1.4
1735,46.1,4.2,7,1.07
1736,46.1,4.9,7.5,1.4
1737,46.1,4.9,8.25,1.4
1738,46.1,4.9,8.25,1.4
1739,46.1,4.9,6.75,1.4
1740,46.1,4.9,8.25,1.4
1741,46.1,4.9,7.5,1.4
1742,46.1,4.9,8.25,1.4
1743,46.1,4.9,6.75,1.4
1744,46.1,4.9,8.25,1.4
1745,48.9,8.7,11.55,1.17
1746,48.9,8.7,11.55,1.17
1747,46.1,4.9,7.5,1.4
1748,46.1,4.9,7.5,1.4
1749,46.1,4.9,7.5,1.4
1750,46.1,4.9,7.5,1.4
1751,46.1,4.9,7.5,1.4
1752,46.1,4.9,8.25,1.4
1753,46.1,4.9,8.25,1.07
1754,46.1,4.9,6.75,1.4
1755,46.1,4.9,6.75,1.4
1756,46.1,4.9,7.5,1.07
1757,48.9,8.7,10.5,1.17
1758,46.1,4.9,7.5,1.07
1759,46.1,4.9,7.5,1.07
1760,46.1,4.9,6.75,1.07
1761,46.1,4.9,6.75,1.07
1762,46.1,4.9,7.5,1.07
1763,46.1,4.9,6.75,1.07
1764,46.1,4.9,8.25,1.07
1765,46.1,4.9,7.5,1.07
1766,46.1,4.9,8.25,1.07
1767,46.1,4.9,7.5,1.07
1768,46.1,4.9,8.25,1.07
1769,46.1,4.9,6.75,1.07
1770,46.1,4.9,8.25,1.07
1771,46.1,4.9,8.25,1.07
1772,46.1,4.9,7.5,1.07
1773,46.1,4.9,6.75,1.07
1774,48.9,8.7,9.45,1.17
1775,46.1,4.9,6.75,1.07
1776,46.1,4.9,6.75,1.07
1777,46.1,4.9,6.75,1.07
1778,46.1,4.9,6.75,1.07
1779,46.1,4.9,6.75,1.07
1780,46.1,4.9,7.5,1.07
1781,46.1,4.9,8.25,1.07
1782,46.1,4.9,7.5,1.07
1783,46.1,4.9,7.5,1.07
1784,46.1,4.9,8.25,1.07
1785,46.1,4.9,8.25,1.07
1786,48.9,8.7,9.45,1.17
1787,46.1,4.9,6.75,1.07
1788,46.1,4.9,7.5,1.07
1789,46.1,4.9,6.75,1.07
1790,46.1,4.9,8.25,1.07
1791,46.1,4.9,6.75,1.4
1792,46.1,4.9,6.75,1.4
1793,46.1,4.9,8.25,1.4
1794,46.1,4.9,7.5,1.4
1795,46.1,4.9,8.25,1.07
1796,46.1,4.9,8.25,1.4
1797,46.1,4.9,6.75,1.4
1798,46.1,4.9,7.5,1.07
1799,46.1,4.9,8.25,1.4
1800,48.9,8.7,9.45,1.17
1801,46.1,4.9,7.5,1.4
1802,46.1,4.9,7.5,1.4
1803,46.1,4.9,8.25,1.07
1804,46.1,4.9,8.25,1.07
1805,46.1,4.9,8.25,1.4
1806,48.9,8.7,11.55,1.17
1807,46.1,4.9,7.5,1.4
1808,46.1,4.9,6.75,1.4
1809,46.1,4.9,6.75,1.4
1810,46.1,4.9,8.25,1.07
1811,46.1,4.9,6.75,1.4
1812,46.1,4.9,8.25,1.07
1813,46.1,4.9,7.5,1.4
1814,46.1,4.9,6.75,1.4
1815,46.1,4.9,6.75,1.4
1816,46.1,4.9,7.5,1.07
1817,46.1,4.9,8.25,1.4
1818,46.1,4.9,7.5,1.4
1819,46.1,4.9,8.25,1.4
1820,46.1,4.9,6.75,1.4
1821,48.9,8.7,10.5,1.17
1822,46.1,4.9,7.5,1.4
1823,46.1,4.9,7.5,1.07
1824,48.9,8.7,10.5,1.17
1825,46.1,4.9,7.5,1.07
1826,46.1,4.9,8.25,1.28
1827,46.1,4.9,8.25,1.28
1828,46.1,4.9,6.75,1.07
1829,46.1,4.9,6.75,1.07
1830,46.1,4.9,6.75,1.07
1831,46.1,4.9,8.25,1.28
1832,46.1,4.9,8.25,1.28
1833,46.1,4.9,7.5,1.28
1834,46.1,4.9,7.5,1.28
1835,46.1,4.9,6.75,1.28
1836,46.1,4.9,8.25,1.28
1837,46.1,4.9,6.75,1.28
1838,48.9,8.7,11.55,1.17
1839,46.1,4.9,8.25,1.28
1840,46.1,4.9,7.5,1.28
1841,46.1,4.9,6.75,1.28
1842,46.1,4.9,7.5,1.28
1843,46.1,4.9,7.5,1.28
1844,46.1,4.9,7.5,1.28
1845,46.1,4.9,6.75,1.28
1846,46.1,4.9,8.25,1.28
1847,46.1,4.9,7.5,1.28
1848,46.1,4.9,8.25,1.28
1849,48.9,8.7,11.55,1.17
1850,46.1,4.9,8.25,1.28
1851,46.1,4.9,8.25,1.28
1852,46.1,4.9,6.75,1.28
1853,46.1,4.9,7.5,1.28
1854,46.1,4.9,7.5,1.28
1855,46.1,4.9,6.75,1.28
1856,46.1,4.9,8.25,1.28
1857,46.1,4.9,7.5,1.28
1858,46.1,4.9,8.25,1.28
1859,46.1,4.9,8.25,1.28
1860,46.1,4.9,6.75,1.28
1861,46.1,4.9,7.5,1.28
1862,46.1,4.9,6.75,1.28
1863,46.1,4.9,6.75,1.28
1864,46.1,4.9,6.75,1.28
1865,46.1,4.9,7.5,1.28
1866,46.1,4.9,8.25,1.28
1867,46.1,4.9,6.75,1.28
1868,48.9,8.7,10.5,1.17
1869,46.1,4.9,6.75,1.28
1870,46.1,4.9,7.5,1.28
1871,46.1,4.9,8.25,1.28
1872,46.1,4.9,7.5,1.28
1873,46.1,4.9,7.5,1.28
1874,48.9,8.7,10.5,1.17
1875,44,4.9,8.25,1.4
1876,46.1,4.9,6.75,1.28
1877,46.1,4.9,6.75,1.28
1878,44,4.9,7.5,1.4
1879,44,4.9,7.5,1.4
1880,44,4.9,8.25,1.4
1881,44,4.9,8.25,1.4
1882,44,4.9,8.25,1.4
1883,44,4.9,8.25,1.4
1884,44,4.9,7.5,1.4
1885,46.1,4.9,6.75,1.28
1886,44,4.9,6.75,1.4
1887,44,4.9,7.5,1.4
1888,44,4.9,8.25,1.4
1889,44,4.9,6.75,1.4
1890,44,4.9,6.75,1.4
1891,44,4.9,8.25,1.4
1892,48.9,8.7,10.5,1.17
1893,44,4.9,7.5,1.4
1894,44,4.9,6.75,1.4
1895,44,4.9,8.25,1.4
1896,44,4.9,6.75,1.4
1897,44,4.9,8.25,1.4
1898,44,4.9,7.5,1.4
1899,44,4.9,6.75,1.4
1900,44,4.9,8.25,1.4
1901,44,4.9,6.75,1.4
1902,44,4.9,8.25,1.4
1903,44,4.9,8.25,1.4
1904,44,4.9,7.5,1.4
1905,44,4.9,6.75,1.4
1906,44,4.9,7.5,1.4
1907,44,4.9,7.5,1.4
1908,44,4.9,6.75,1.4
1909,44,4.9,7.5,1.4
1910,48.9,8.7,9.45,1.17
1911,44,4.9,7.5,1.4
1912,44,4.9,6.75,1.4
1913,44,4.9,8.25,1.4
1914,44,4.9,6.75,1.4
1915,44,4.9,6.75,1.4
1916,44,4.9,7.5,1.4
1917,44,4.9,7.5,1.4
1918,48.9,8.7,11.55,1.17
1919,48.9,8.7,9.45,1.17
1920,44,4.9,8.25,1.4
1921,44,4.9,6.75,1.4
1922,44,4.9,8.25,1.4
1923,44,4.9,7.5,1.4
1924,44,4.9,6.75,1.4
1925,44,4.9,8.25,1.07
1926,44,4.9,7.5,1.4
1927,44,4.9,8.25,1.07
1928,44,4.9,8.25,1.07
1929,44,4.9,7.5,1.07
1930,44,4.9,7.5,1.07
1931,44,4.9,7.5,1.07
1932,48.9,8.7,11.55,1.17
1933,44,4.9,8.25,1.07
1934,44,4.9,6.75,1.07
1935,44,4.9,8.25,1.07
1936,44,4.9,8.25,1.07
1937,44,4.9,6.75,1.07
1938,48.9,8.7,9.45,1.17
1939,44,4.9,6.75,1.07
1940,44,4.9,7.5,1.07
1941,44,4.9,7.5,1.07
1942,44,4.9,8.25,1.07
1943,44,4.9,6.75,1.07
1944,44,4.9,6.75,1.07
1945,44,4.9,8.25,1.07
1946,48.9,8.7,11.55,1.17
1947,44,4.9,6.75,1.07
1948,44,4.9,8.25,1.07
1949,44,4.9,8.25,1.07
1950,44,4.9,6.75,1.07
1951,44,4.9,7.5,1.07
1952,44,4.9,7.5,1.07
1953,44,4.9,8.25,1.07
1954,44,4.9,6.75,1.07
1955,44,4.9,6.75,1.07
1956,44,4.9,7.5,1.07
1957,44,4.9,6.75,1.07
1958,44,4.9,7.5,1.07
1959,44,4.9,8.25,1.07
1960,44,4.9,7.5,1.07
1961,44,4.9,6.75,1.07
1962,48.9,8.7,10.5,1.17
1963,44,4.9,6.75,1.4
1964,44,4.9,7.5,1.07
1965,44,4.9,8.25,1.07
1966,44,4.9,7.5,1.07
1967,44,4.9,6.75,1.07
1968,44,4.9,7.5,1.07
1969,44,4.9,7.5,1.07
1970,44,4.9,8.25,1.07
1971,44,4.9,8.25,1.07
1972,44,4.9,7.5,1.07
1973,48.9,8.7,10.5,1.17
1974,44,4.9,8.25,1.28
1975,44,4.9,7.5,1.28
1976,44,4.9,7.5,1.28
1977,44,4.9,8.25,1.28
1978,44,4.9,8.25,1.28
1979,44,4.9,6.75,1.07
1980,44,4.9,6.75,1.07
1981,44,4.9,7.5,1.28
1982,48.9,8.7,10.5,1.17
1983,44,4.9,6.75,1.07
1984,44,4.9,6.75,1.28
1985,44,4.9,6.75,1.28
1986,44,4.9,8.25,1.28
1987,48.9,8.7,9.45,1.17
1988,44,4.9,6.75,1.28
1989,44,4.9,8.25,1.28
1990,44,4.9,7.5,1.28
1991,44,4.9,8.25,1.28
1992,44,4.9,7.5,1.28
1993,44,4.9,7.5,1.28
1994,44,4.9,7.5,1.28
1995,44,4.9,6.75,1.28
1996,44,4.9,8.25,1.28
1997,44,4.9,6.75,1.28
1998,44,4.9,8.25,1.28
1999,44,4.9,6.75,1.28
2000,44,4.9,8.25,1.28
2001,44,4.9,7.5,1.28
2002,44,4.9,7.5,1.28
2003,44,4.9,7.5,1.28
2004,44,4.9,8.25,1.28
2005,44,4.9,8.25,1.28
2006,44,4.9,6.75,1.28
2007,44,4.9,7.5,1.28
2008,44,4.9,6.75,1.28
2009,44,4.9,8.25,1.28
2010,44,4.9,6.75,1.28
2011,48.9,8.7,9.45,1.17
2012,44,4.9,6.75,1.28
2013,44,4.9,8.25,1.28
2014,44,4.9,7.5,1.28
2015,44,4.9,6.75,1.28
2016,44,4.9,8.25,1.28
2017,44,4.9,8.25,1.28
2018,44,4.9,7.5,1.28
2019,48.9,8.7,9.45,1.17
2020,44,4.9,7.5,1.28
2021,44,4.5,7.2,1.07
2022,44,4.9,6.75,1.28
2023,44,4.5,7.2,1.07
2024,48.9,13.6,17.05,0.97
2025,44,4.5,6.48,1.07
2026,44,4.9,6.75,1.28
2027,44,4.9,6.75,1.28
2028,44,4.5,6.48,1.07
2029,44,4.5,7.2,1.07
2030,44,4.5,7.92,1.07
2031,44,4.5,7.92,1.07
2032,44,4.5,6.48,1.07
2033,44,4.9,7.5,1.28
2034,44,4.5,7.92,1.07
2035,44,4.5,7.2,1.07
2036,44,4.5,7.92,1.07
2037,44,4.5,6.48,1.07
2038,44,4.5,6.48,1.07
2039,44,4.9,6.75,1.28
2040,44,4.5,7.2,1.07
2041,44,4.5,7.2,1.07
2042,44,4.5,7.92,1.07
2043,44,4.5,6.48,1.07
2044,44,4.5,7.92,1.07
2045,44,4.5,6.48,1.07
2046,44,4.5,6.48,1.07
2047,44,4.5,7.92,1.07
2048,44,4.5,7.92,1.07
2049,44,4.5,7.2,1.07
2050,44,4.5,7.2,1.07
2051,44,4.5,7.92,1.07
2052,44,4.5,7.2,1.07
2053,44,4.5,6.48,1.07
2054,44,4.5,7.92,1.07
2055,44,4.5,7.92,1.07
2056,44,4.5,7.2,1.07
2057,44,4.5,7.92,1.07
2058,44,4.5,7.92,1.07
2059,44,4.5,7.2,1.07
2060,44,4.5,6.48,1.07
2061,44,4.5,7.2,1.07
2062,48.9,13.6,17.05,0.97
2063,48.9,13.6,15.5,0.97
2064,44,4.5,7.92,1.07
2065,44,4.5,7.92,1.07
2066,44,4.5,6.48,1.07
2067,44,4.5,7.92,1.19
2068,44,4.5,7.2,1.07
2069,44,4.5,7.2,1.07
2070,44,4.5,6.48,1.07
2071,44,4.5,7.92,1.19
2072,44,4.5,6.48,1.07
2073,48.9,13.6,17.05,0.97
2074,44,4.5,6.48,1.07
2075,44,4.5,7.2,1.07
2076,44,4.5,7.92,1.19
2077,44,4.5,7.2,1.19
2078,44,4.5,6.48,1.19
2079,48.9,13.6,15.5,0.97
2080,44,4.5,7.2,1.19
2081,44,4.5,7.2,1.19
2082,48.9,13.6,15.5,0.97
2083,44,4.5,6.48,1.07
2084,44,4.5,7.92,1.19
2085,44,4.5,7.92,1.19
2086,44,4.5,7.2,1.19
2087,44,4.5,7.2,1.19
2088,44,4.5,7.92,1.11
2089,44,4.5,7.2,1.11
2090,44,4.5,7.2,1.19
2091,44,4.5,6.48,1.19
2092,44,4.5,6.48,1.19
2093,44,4.5,7.92,1.11
2094,44,4.5,7.2,1.11
2095,44,4.5,7.92,1.11
2096,44,4.5,7.2,1.11
2097,44,4.5,6.48,1.19
2098,44,4.5,6.48,1.11
2099,44,4.5,7.92,1.11
2100,48.9,13.6,17.05,0.97
2101,44,4.5,7.92,1.11
2102,44,4.5,7.92,1.11
2103,44,4.5,6.48,1.11
2104,44,4.5,6.48,1.11
2105,44,4.5,7.2,1.11
2106,48.9,13.6,17.05,0.97
2107,44,4.5,7.92,1.11
2108,44,4.2,7.7,1.28
2109,44,4.5,7.2,1.11
2110,44,4.2,7,1.28
2111,44,4.2,7.7,1.28
2112,44,4.2,7,1.28
2113,44,4.5,7.2,1.11
2114,44,4.5,7.92,1.11
2115,44,4.5,6.48,1.11
2116,44,4.5,6.48,1.11
2117,44,4.5,7.2,1.11
2118,44,4.5,7.92,1.11
2119,44,4.5,7.2,1.11
2120,44,4.2,7,1.28
2121,44,4.5,7.92,1.11
2122,44,4.5,6.48,1.11
2123,44,4.5,7.92,1.11
2124,44,4.5,7.2,1.11
2125,44,4.5,7.2,1.11
2126,44,4.5,6.48,1.11
2127,44,4.2,7.7,1.28
2128,44,4.2,6.3,1.28
2129,44,4.2,7.7,1.28
2130,44,4.2,6.3,1.28
2131,44,4.2,7.7,1.28
2132,44,4.2,7.7,1.28
2133,44,4.2,7,1.28
2134,44,4.2,6.3,1.28
2135,44,4.2,7,1.28
2136,48.9,13.6,15.5,0.97
2137,48.9,13.6,15.5,0.97
2138,44,4.2,7,1.28
2139,44,4.5,7.92,1.11
2140,44,4.2,6.3,1.28
2141,44,4.2,7.7,1.28
2142,44,4.5,7.2,1.11
2143,44,4.2,7.7,1.28
2144,44,4.2,6.3,1.28
2145,44,4.2,7.7,1.28
2146,44,4.5,7.2,1.11
2147,44,4.2,7,1.28
2148,44,4.2,6.3,1.28
2149,44,4.5,6.48,1.11
2150,44,4.5,7.92,1.11
2151,44,4.2,6.3,1.28
2152,44,4.2,7,1.28
2153,44,4.2,6.3,1.28
2154,44,4.5,6.48,1.11
2155,44,4.5,7.92,1.11
2156,44,4.2,7,1.28
2157,44,4.5,7.2,1.11
2158,44,4.2,7.7,1.28
2159,44,4.5,7.2,1.11
2160,44,4.5,6.48,1.11
2161,44,4.5,6.48,1.11
2162,44,4.5,7.92,1.11
2163,48.9,13.6,13.95,0.97
2164,44,4.5,6.48,1.11
2165,44,4.5,6.48,1.11
2166,44,4.2,6.3,1.28
2167,48.9,13.6,15.5,0.97
2168,44,4.5,6.48,1.11
2169,48.9,13.6,13.95,0.97
2170,44,4.2,7,1.28
2171,44,4.5,6.48,1.11
2172,44,4.2,6.3,1.28
2173,44,4.2,7.7,1.28
2174,44,4.2,7.7,1.28
2175,44,4.2,6.3,1.28
2176,44,4.2,7,1.28
2177,44,4.2,7.7,1.11
2178,48.9,13.6,17.05,0.97
2179,44,4.2,6.3,1.28
2180,44,4.2,7.7,1.28
2181,44,4.2,6.3,1.28
2182,44,4.2,7.7,1.11
2183,44,4.2,7.7,1.11
2184,48.9,13.6,13.95,0.97
2185,44,4.2,7,1.28
2186,44,4.2,6.3,1.11
2187,44,4.2,7,1.28
2188,44,4.2,6.3,1.11
2189,44,4.2,6.3,1.28
2190,44,4.2,7,1.11
2191,44,4.2,7,1.11
2192,44,4.2,7,1.11
2193,44,4.2,7.7,1.11
2194,44,4.2,7.7,1.11
2195,44,4.2,7,1.11
2196,44,4.2,7.7,1.11
2197,44,4.2,7,1.11
2198,44,4.2,6.3,1.11
2199,44,4.2,7.7,1.11
2200,44,4.2,7.7,1.11
2201,48.9,13.6,17.05,0.97
2202,44,4.2,6.3,1.11
2203,44,4.2,6.3,1.11
2204,44,4.2,7,1.11
2205,48.9,13.6,17.05,0.97
2206,44,4.2,6.3,1.11
2207,44,4.2,7,1.11
2208,44,4.2,7,1.11
2209,44,4.2,7,1.11
2210,44,4.2,7.7,1.11
2211,44,4.2,6.3,1.11
2212,44,4.2,6.3,1.11
2213,44,4.2,6.3,1.11
2214,44,4.2,7.7,1.11
2215,44,4.2,7,1.11
2216,44,4.2,6.3,1.11
2217,44,4.2,7,1.11
2218,44,4.2,6.3,1.11
2219,44,4.2,7,1.11
2220,44,4.2,7.7,1.11
2221,44,4.2,7.7,1.11
2222,44,4.2,7,1.11
2223,44,4.2,6.3,1.11
2224,44,4.2,7.7,1.07
2225,44,4.2,7,1.11
2226,44,4.2,7.7,1.11
2227,44,4.2,6.3,1.11
2228,44,4.2,7.7,1.07
2229,44,4.2,7,1.07
2230,44,4.2,7,1.07
2231,44,4.2,7.7,1.07
2232,44,4.2,7,1.07
2233,44,4.2,7.7,1.07
2234,44,4.2,6.3,1.07
2235,44,4.2,7.7,1.07
2236,44,4.2,7.7,1.07
2237,44,4.2,7.7,1.07
2238,44,4.2,7,1.07
2239,44,4.2,7.7,1.07
2240,44,4.2,6.3,1.07
2241,44,4.2,7,1.07
2242,44,4.2,6.3,1.07
2243,44,4.2,7,1.07
2244,44,4.2,7.7,1.07
2245,44,4.2,6.3,1.07
2246,44,4.2,6.3,1.07
2247,44,4.2,7,1.07
2248,48.9,13.6,15.5,0.97
2249,44,4.2,7,1.07
2250,44,4.2,7.7,1.07
2251,44,4.2,7.7,1.07
2252,44,4.2,7,1.07
2253,44,4.2,7,1.07
2254,44,4.2,7.7,1.07
2255,48.9,13.6,13.95,0.97
2256,41.7,4.2,7.7,1.28
2257,44,4.2,6.3,1.07
2258,44,4.2,7.7,1.07
2259,44,4.2,6.3,1.07
2260,44,4.2,7.7,1.07
2261,44,4.2,6.3,1.07
2262,44,4.2,6.3,1.07
2263,44,4.2,7.7,1.07
2264,44,4.2,7,1.07
2265,41.7,4.2,7.7,1.28
2266,41.7,4.2,7,1.28
2267,44,4.2,7,1.07
2268,44,4.2,6.3,1.07
2269,44,4.2,7,1.07
2270,41.7,4.2,6.3,1.28
2271,41.7,4.2,7,1.28
2272,41.7,4.2,6.3,1.28
2273,41.7,4.2,7.7,1.28
2274,41.7,4.2,7.7,1.28
2275,41.7,4.2,7.7,1.28
2276,41.7,4.2,7,1.28
2277,48.9,13.6,13.95,0.97
2278,48.9,13.6,13.95,0.97
2279,44,4.2,6.3,1.07
2280,48.9,13.6,17.05,0.97
2281,41.7,4.2,6.3,1.28
2282,41.7,4.2,7,1.28
2283,41.7,4.2,6.3,1.28
2284,41.7,4.2,7,1.28
2285,48.9,13.6,17.05,0.97
2286,41.7,4.2,7,1.28
2287,41.7,4.2,7.7,1.28
2288,41.7,4.2,6.3,1.28
2289,41.7,4.2,7,1.28
2290,41.7,4.2,6.3,1.28
2291,41.7,4.2,7,1.28
2292,48.9,13.6,15.5,0.97
2293,41.7,4.2,6.3,1.28
2294,41.7,4.2,6.3,1.28
2295,41.7,4.2,7.7,1.28
2296,41.7,4.2,6.3,1.28
2297,41.7,4.2,6.3,1.28
2298,41.7,4.2,7,1.28
2299,41.7,4.2,7,1.28
2300,41.7,4.2,7.7,1.11
2301,41.7,4.2,7.7,1.11
2302,41.7,4.2,7.7,1.28
2303,41.7,4.2,7.7,1.11
2304,41.7,4.2,6.3,1.28
2305,41.7,4.2,6.3,1.28
2306,41.7,4.2,7.7,1.11
2307,41.7,4.2,7.7,1.11
2308,41.7,4.2,7,1.11
2309,41.7,4.2,6.3,1.11
