foundation_origin z FloaterHeave [m],foundation_origin Rz FloaterYaw [deg],foundation_origin xy FloaterOffset [m],foundation_origin Rxy FloaterTilt [deg],CEN_E3 Resultant bending moment ArcLength=2.72 [kN.m],MooringLine1 Effective tension Fairlead [kN],MooringLine2 Effective tension Fairlead [kN],MooringLine3 Effective tension Fairlead [kN],MooringLine4 Effective tension Fairlead [kN],MooringLine5 Effective tension Fairlead [kN],foundation_origin Mooring GXY Resultant force [kN],GE14-220 GXY acceleration [m/s^2]
1.2963836193084717,2.0324384027185576,19.023976494787863,4.2373190378922985,519792.12905473827,574.0353800455729,588.0051066080729,5119.837565104167,7580.669759114583,600.6003011067709,5786.988071287086,1.87847642411851
1.307232101758321,-0.5021693104532852,19.06614068736711,3.9974610055318696,487465.36375109636,587.9085896809896,596.6396280924479,4814.045247395833,7276.971516927083,620.2183837890625,5508.116006943795,1.425272216027208
1.314479907353719,0.7481808070999989,16.76175482119734,3.993008147789738,492119.2853665157,581.4550374348959,598.6404215494791,4507.24853515625,6932.990071614583,619.558349609375,5098.873658511067,1.4974112804199444
0.9526253342628479,3.0213135464920224,16.77532519956707,3.408141741456168,425861.22291335504,662.4352823893229,664.9383748372396,4727.771158854167,6830.164876302083,692.4402465820312,4959.124097775951,1.87963232818447
0.9851246277491251,0.7989361029049223,16.219374193264766,2.9989488363135575,377685.7069818899,673.6865437825521,670.8845825195312,4365.841634114583,6516.894856770833,711.6068725585938,4663.020550759583,1.5966887992386447
0.891220768292745,1.710502503247662,13.909228740838524,2.9154971178544393,369894.14757518395,666.7730305989584,673.5244954427084,4218.984130859375,6146.702799479167,713.4704182942709,4214.685332937113,1.293249431741829
0.8856589198112488,2.232345019676725,17.34381725863294,2.1526789994515645,309239.90741403395,688.5653889973959,680.6157430013021,4723.43505859375,8035.206705729167,753.8907877604166,6150.028647650317,1.827758017552051
0.8206097284952799,1.1987863870401152,16.26146680162665,1.8323592692709003,252844.46670885198,687.2403564453125,668.5689900716146,4195.123942057292,6633.564290364583,760.6382242838541,4691.363344688611,1.4340462191384795
0.8224102060000101,2.097128155990904,14.11003505029486,1.8039268078564774,225817.85095424307,674.7865397135416,666.3083089192709,4118.481201171875,6525.948404947917,744.0709635416666,4510.877247374389,1.314796480712941
0.7978591521581014,0.4717857586558567,19.139471572807803,3.5216701379075146,442020.25624410243,670.6669921875,666.4704182942709,4471.789225260417,8932.841796875,736.2582600911459,7118.4317743459205,1.804016199685896
0.8150168061256409,-0.7046011497332273,17.15177098982457,3.110777961305146,382926.1851175448,678.833984375,667.308837890625,3964.2855631510415,7108.884602864583,744.470947265625,5166.964335030864,1.5632148510677617
0.7962548534075419,0.5378134352628392,15.566894558160103,3.2104565714780495,380603.99968000216,665.4604899088541,661.1456095377604,3979.22607421875,7020.2109375,728.3684488932291,5043.411559383274,1.4456863256105448
1.2206963300704956,1.854358242222547,19.391765857500346,3.692874522070794,449743.2072651113,611.7559407552084,608.3320109049479,4924.3271484375,8780.233235677084,670.3637288411459,6954.183139488837,1.7992880282699943
1.2781476179758708,0.27596941337769043,18.068817473749462,3.2804338752331694,385099.3346914434,621.6679077148438,612.7743530273438,4473.03515625,7182.96630859375,678.9874877929688,5332.698708702899,1.364864051582406
1.1959426403045654,1.4424817558671068,16.184753263562513,3.5396622176896018,397435.8492733382,612.439208984375,607.3021443684896,4364.5458984375,7133.389811197917,669.3521118164062,5204.102687258813,1.340834903313782
1.4788955450057983,2.982264643529021,18.72532716841847,3.557335191558647,434864.82373673253,602.2139078776041,599.9338582356771,5164.8701171875,8247.457845052084,656.7161865234375,6402.301230466069,1.7386476125159547
1.4635676940282185,0.9001138295144369,17.897496512705292,3.2405320574470404,367921.63460768264,613.4572143554688,604.9353434244791,4744.264973958333,6881.017903645833,670.5265502929688,5075.742475914642,1.418157787904988
1.4775536060333252,2.2844046148088566,15.71895522540949,3.6549583817676257,370573.4149075919,604.0637613932291,598.3719889322916,4596.795247395833,6817.2119140625,660.6903889973959,4891.406161764798,1.2708669614610932
1.2119436264038086,3.461061900416169,17.388069760358434,2.8687579568446835,359519.6067327755,662.3811645507812,653.078369140625,4778.43505859375,8054.509440104167,731.0682373046875,6184.067653936196,1.7451726407307249
1.1540649731953938,1.462383450791594,16.4654137082092,2.5504111280564916,319267.8980740287,671.8245442708334,655.8473307291666,4338.78515625,6678.125651041667,741.2216186523438,4780.532068443981,1.4436800441696704
1.0988047122955322,2.5488536023636867,14.162723006879139,2.6481454488966927,303489.70172211365,658.9143473307291,649.6720174153646,4211.453776041667,6534.53662109375,724.1949259440104,4539.924616024475,1.3205760413410739
0.8520139654477438,2.17899209976613,17.535372567982385,2.0328026659765355,280531.8033200984,837.5831502278646,781.3894653320312,3643.2217610677085,8527.976725260416,919.7840779622396,6561.685802399486,1.7381428706301498
0.8458606600761414,1.193427712323319,14.672062699212203,1.5575114632428013,234607.22094513677,831.5560506184896,750.6549275716146,3342.5311686197915,6838.804036458333,932.8258260091146,4677.124360149138,1.4226837437704012
0.7485100428263346,2.4734066924614915,13.366154772856431,1.6149627793326218,214772.34334472616,809.3245239257812,741.7961018880209,3413.1670735677085,6641.210774739583,904.5729166666666,4470.036506590249,1.3725217075991207
0.8185310959815979,0.055724800928112085,18.813118911631282,3.40441705687747,424524.4563799776,833.706298828125,772.2884521484375,3293.3528645833335,9182.599283854166,911.796630859375,7273.994756717566,1.8481585636628335
0.8716095487276713,-0.6118398614741326,16.211141646311372,3.009025436125621,380420.37520929304,824.4014485677084,745.4101969401041,3153.300537109375,7435.432454427083,922.6916097005209,5317.452436876957,1.467661629742074
0.8268905282020569,1.1322061565780805,14.634598100872031,3.123726107888144,374569.34294453147,813.4947509765625,743.7335205078125,3173.5497233072915,7024.554036458333,900.9609578450521,4894.893714524206,1.5110937823074895
1.169808308283488,1.59939206519578,18.963273958253406,3.5762714770005206,444849.03230749996,761.9685465494791,700.6221923828125,3763.437744140625,9266.976725260416,837.8960774739584,7339.255233257091,1.8479137189477746
1.3256500164667766,0.12081095530131743,16.525226640611205,3.262571532928582,401971.6224952848,754.3089599609375,681.8030395507812,3508.0740559895835,7446.379231770833,850.6329549153646,5371.432839670566,1.5177591742122054
1.2026078303654988,1.8966860450870267,14.915505009135535,3.451647571307569,389369.83056679345,737.4556070963541,672.9697062174479,3542.0714518229165,7112.416015625,828.3004964192709,5003.864632633661,1.4127971273171138
1.4504501819610596,2.5019421911706488,18.35302876986491,3.424725159943728,409432.27755805274,741.5658976236979,681.6419881184896,4051.88134765625,8845.560709635416,822.4518839518229,6881.642958822868,1.683089201856571
1.5154582659403484,0.9347384062947587,16.13771859249121,3.332042207996214,375652.9281562788,740.9555460611979,671.0384724934896,3770.3465169270835,7179.89892578125,838.9823608398438,5108.734284433444,1.4075237901930446
1.546715497970581,2.7570420727078093,14.307133161034386,3.6672051592840695,368899.5997522686,717.4146118164062,660.57275390625,3766.2815755208335,6850.928385416667,808.8508707682291,4716.0309061537855,1.3892747045474867
1.1990570227305095,2.6713765239031377,17.359360214441224,2.7439103632364596,342256.8904539489,819.4317423502604,755.7896525065104,3682.9353841145835,8536.92236328125,900.7021484375,6564.765726252209,1.7003502682423381
1.1605605284372966,1.5127964367252236,14.664385367678847,2.556515135086572,320990.92335023993,813.1250813802084,731.6154378255209,3385.4024251302085,6801.297688802083,911.3394978841146,4665.972631132053,1.4471474380190832
1.1195913950602214,2.8712612273377185,13.234991758909382,2.552756541786986,308896.9420449669,793.0606486002604,720.9792887369791,3439.0531412760415,6660.361002604167,888.4015502929688,4492.040962962174,1.3908676216446707
0.9063380757967631,4.182281069376072,17.033521553607216,2.214808402873143,333608.7205350912,636.8233642578125,649.6951904296875,5428.0732421875,6303.584309895833,657.3747965494791,4486.103937174773,1.9226229745887196
0.7763301134109497,2.1937900247680804,15.892151758290533,1.7083808463096226,238447.5944799007,646.3353068033854,651.1898803710938,4980.784342447917,5950.5224609375,676.1339314778646,4231.336994473976,1.4438887387879795
0.8465783596038818,3.3158214139582363,13.213942264833683,1.8776351102768638,218540.35034811022,642.5010375976562,654.2580159505209,4865.944010416667,5453.586751302083,667.1339111328125,3586.5935108383965,1.3955498773044386
0.8507416447003683,1.7236969635240413,17.488272649919463,3.492585659105529,446290.98028833274,622.8789265950521,639.0152180989584,4993.645345052083,6852.170572916667,645.7083943684896,5023.531131966265,1.955042957342183
0.7999610900878906,-0.11081365610494802,17.123536507812968,3.046468135158739,390143.4538596643,639.8750813802084,653.5805460611979,4784.036295572917,6552.4501953125,661.8040568033854,4767.813834303531,1.5769148022623591
0.7984436750411987,1.0208408115085708,14.78729426523101,3.255323250353538,370395.35429403937,629.4955444335938,643.7081095377604,4559.822102864583,6150.475260416667,649.7127888997396,4271.741998072967,1.424706864835349
1.2613609234491985,3.6357349526681553,18.49608527472193,3.6774279414041424,452645.42926045234,570.6661987304688,586.3617757161459,5519.90087890625,6864.082682291667,593.1415405273438,5116.005537587652,1.8385127303773032
1.2408037980397542,0.7619964121610835,17.884286037946413,3.2113804963479082,384601.6429666968,589.5713297526041,604.6541748046875,5267.460611979167,6623.165201822917,611.3709106445312,4931.637609028503,1.4011472206320548
1.2096534570058186,2.2200565310775695,15.61683055524769,3.5697107085954034,385427.5021907643,582.9096272786459,597.9261881510416,4995.668619791667,6217.525227864583,601.9376220703125,4457.860859161025,1.3679094344033371
1.4361659685770671,4.649328266456682,18.68503687258414,3.3423581598404315,416170.7442250464,563.6130777994791,582.2524617513021,5784.89111328125,6643.212076822917,585.0386149088541,4982.567268947155,1.7127215991588942
1.4289799531300862,1.683159212724109,17.441025531925302,3.3404422402712295,378395.42862258875,581.6794840494791,595.909423828125,5468.957356770833,6329.998697916667,607.2794799804688,4724.239193371152,1.6138949825793432
1.499583641688029,3.5311728673248997,15.217954018621242,3.5983733190026457,368429.8424105532,577.7717895507812,595.6649983723959,5231.166341145833,5854.20166015625,595.355224609375,4166.216246094674,1.2679856383172197
1.2014845212300618,5.19293939396,17.23046480328792,2.838296407490754,390331.12242157577,623.0297241210938,634.1812337239584,5363.435384114583,6273.24658203125,642.7523803710938,4498.0044679059165,1.7501918341733098
1.102571169535319,2.304644066145191,16.19111983988915,2.4903897713089176,333775.94024384284,637.9809163411459,647.2369791666666,5080.350748697917,5988.748046875,663.683349609375,4336.7024417047505,1.5158842673085484
1.129659652709961,3.654047330163195,13.445673635704232,2.624943404654928,310816.4601267797,629.8125406901041,640.0978800455729,4906.487630208333,5501.947916666667,652.56201171875,3663.4146344069813,1.38696513106083
0.8824314673741659,0.7273244331564438,17.789807760612252,2.1806174254290522,321080.50000460475,858.0086059570312,781.3182779947916,2689.9348958333335,8442.200358072916,945.5164794921875,6431.368109643589,2.258427183719903
0.767527163028717,0.8490746873226677,15.66395443568068,1.8366907137759068,290804.8202030587,830.829345703125,758.1271565755209,2815.8343912760415,7410.241536458333,923.7652791341146,5281.2608276410765,2.001098407348446
1.1348199844360352,0.8074780193009147,16.5495857671898,1.9589777062926983,305727.0899589061,866.8556315104166,798.7268269856771,2889.98876953125,8189.988118489583,943.4432576497396,6179.64955670988,1.7249083999313486
1.0035091638565063,-0.7381166323030598,19.775540434700783,3.560871208671957,492625.12947149266,834.9384765625,760.2838948567709,2559.3243815104165,9278.125651041666,923.5128173828125,7311.900633983804,2.4549546565982308
0.9243406653404236,-0.3941597582742693,16.734669002892677,3.043150283909641,461788.9583113394,825.3390909830729,754.9869181315104,2614.3551432291665,7805.5302734375,907.9758707682291,5726.853070452136,2.2221355687957107
1.1673914194107056,-1.8174376368770921,18.593998686925282,3.2138599855815926,425662.4196125371,842.4657389322916,777.1231282552084,2649.2272135416665,8942.866861979166,922.1566975911459,6984.93304305357,1.9306876248245193
1.4044877688090007,0.1508245663108144,19.103970063707102,3.7692125666667344,499885.5324631662,768.6899210611979,693.8768717447916,2897.4629720052085,9017.76318359375,855.4346516927084,7027.462573805237,2.1837997998654983
1.3597710927327473,0.12702633739958977,16.611229497181103,3.5834091008854734,472180.34260996757,757.7288004557291,689.0191650390625,2963.9813639322915,7827.641276041667,845.475341796875,5713.829975239365,1.9536824702201185
1.517544150352478,-0.6998118175298241,18.046520803306695,3.576213383367618,453590.626873231,778.7562459309896,706.6337890625,3054.0730794270835,8797.276529947916,859.9079182942709,6813.421260820415,1.930131563257446
1.5573786497116089,0.8526656970760729,18.24527619445478,3.6952255742274738,482566.57451925153,751.4357096354166,678.764892578125,3134.3893229166665,8553.166015625,837.4926350911459,6523.266105951719,2.056474115819356
1.5414535601933796,0.8493911905514825,15.824928276000735,3.5409875690610213,431581.17709750246,737.2530517578125,673.1294148763021,3197.9707845052085,7508.732259114583,820.515380859375,5402.272753843435,2.0436251988839245
1.6943947871526082,0.42847634510518134,17.051733447309264,3.544340357362731,439526.2335646604,765.4177856445312,696.4688517252604,3313.5039876302085,8324.920735677084,844.9879964192709,6312.306136444313,1.7818868692869227
1.2729833920796711,1.414981110858486,17.46491605453806,3.0031045504954696,422106.6589445023,825.3596801757812,746.2603759765625,2752.5806477864585,8360.041666666666,916.2243448893229,6349.7034536200445,2.148530529114458
1.1726413170496623,1.0552630884021084,15.492929868383433,2.739576586245075,380802.4818892104,811.0353800455729,739.1885782877604,2920.6009114583335,7372.052408854167,904.7218424479166,5238.840139259035,2.1053473545612698
1.3771309455235798,0.9745878643467286,16.369867422626,2.845180357115669,391745.1227457926,843.4602661132812,772.7007242838541,2952.41650390625,8134.955240885417,921.7057291666666,6113.859037799844,1.7231658987685916
0.9015127817789713,1.757793570238911,16.546094814473665,2.105392797461756,315811.9490603185,999.2952067057291,938.391845703125,2415.4759928385415,7571.207845052083,1087.6835530598958,5508.432187035743,2.095781988036476
0.811467170715332,1.409447599307193,13.972659858744052,1.8119048914098872,301260.4089661841,966.2195027669271,909.8466593424479,2455.6485188802085,6938.883951822917,1041.541483561198,4831.112761384718,2.0637860167982054
1.1793816486994426,0.9063214754007244,15.745207152973961,1.9878116871528844,288308.55026692786,1000.1272176106771,942.0753784179688,2475.0322265625,7586.5107421875,1074.6888427734375,5563.079464652773,1.7066656735365093
1.0141361951828003,0.32808410803716925,18.653844806286077,3.421245260033002,476656.3051116083,979.6229044596354,923.9378458658854,2307.4383951822915,8460.318359375,1055.7285970052083,6456.3291656132105,2.3992078233226546
0.9531959096590678,-0.2547628188164002,15.854887285745557,3.139809333289586,431530.2601246659,972.4191284179688,919.5444946289062,2291.0768229166665,7590.07275390625,1042.7677205403645,5540.088157795503,2.323767943465382
1.1722099383672078,-1.7367130184588866,17.78060882981809,3.2969962597501206,412936.77034424216,975.41650390625,925.2854410807291,2292.270751953125,8362.0830078125,1047.4615071614583,6378.479490046312,1.9541851832491772
1.4137274821599324,1.258928959659477,17.633155388014213,3.771360457100394,483378.72929155827,905.1961669921875,857.9439493815104,2554.857421875,8186.10400390625,951.8240559895834,6148.0630940045985,2.032153680098578
1.3657463788986206,0.30603959244967366,14.964807353425783,3.666200847944742,469902.7017199065,890.7466227213541,842.5888264973959,2554.319091796875,7424.084635416667,941.6963907877604,5343.759928902688,2.243094322267024
1.548783262570699,-0.590789516383582,17.018772742079193,3.646178620348707,453796.36496757,897.7656046549479,856.2046305338541,2579.26171875,8195.465169270834,947.7754313151041,6189.728206466162,1.8700122773930168
1.61311674118042,2.092897778721531,16.532591494603913,3.639529621017978,477233.70942236873,888.0462036132812,844.5051676432291,2773.9383951822915,7709.370442708333,932.0660807291666,5635.815941668224,1.9611225452741294
1.6121968428293865,1.0228349332615236,13.942030735267155,3.7498906135853947,434164.19748895214,872.2306925455729,833.967041015625,2745.7745768229165,7057.573404947917,917.4128011067709,4954.416131428067,2.0270717701444783
1.7146609624226887,0.5112170232569844,15.889340290398984,3.6803696578476326,433944.9442202525,884.8990071614584,849.6298421223959,2802.5939127604165,7772.105794270833,927.8993123372396,5747.188834115218,1.8215364295469518
1.2935781478881836,2.1270303328642988,16.2252022709935,2.981928148816497,424840.4336765684,965.5608520507812,911.4696451822916,2488.3123372395835,7535.992024739583,1045.5355631510417,5472.274541485584,1.9855406808587412
1.2230624357859294,1.6017391245232275,13.710388321740696,2.806050065461663,372920.7899718126,948.0132039388021,896.9195556640625,2496.679931640625,6921.35693359375,1011.9471232096354,4803.8763149717915,2.1262686855062474
1.4059538841247559,1.0288827456064524,15.457523457884976,2.8970449254824486,381355.8779611669,973.5944620768229,920.9407145182291,2526.67724609375,7525.930013020833,1042.4573160807292,5493.607678375728,1.7039293973464524
0.9140906929969788,0.021634682698408788,16.062963097157397,1.9244129008633815,345411.2117943405,703.7073567708334,690.0064493815104,3457.7740071614585,7490.482259114583,773.1688232421875,5521.506678586338,2.239430968602685
0.7383612195650736,0.7014592188034863,14.266018566044186,1.8630003632343664,328573.0444366425,695.3717651367188,688.1502482096354,3451.9358723958335,6726.344889322917,752.1193440755209,4657.677553189505,2.1070093646931394
1.0824729005495708,0.3283708109058562,15.648999036739985,2.0171953549554065,310637.0053135852,716.4647623697916,705.9298909505209,3501.2626139322915,7609.40283203125,784.0797526041666,5694.801975929422,1.800167336259164
1.0175662835439045,-1.6235433295097297,17.93461314288188,3.3074382773217756,499495.78320284234,687.9769897460938,679.6754964192709,3283.6371256510415,8324.115885416666,751.1940104166666,6394.931286943967,2.4250167148734847
0.9221907456715902,-0.625442147632311,15.786991467959604,3.1579095388877128,462611.61315159843,681.41650390625,677.1504109700521,3301.7740071614585,7282.008951822917,737.1850382486979,5279.646429349099,2.147402990991924
1.1322365999221802,-1.808230186136896,17.298413232248137,3.2018524352233335,435529.04547167424,693.9971313476562,689.4112548828125,3299.0254720052085,8217.27392578125,759.2870483398438,6327.999973559854,1.960724116900239
1.4254270792007446,-0.7924823211912008,18.096331907762693,3.6315367299698504,512649.3088520461,632.7297973632812,624.1985270182291,3666.5921223958335,8280.978678385416,683.6663004557291,6364.393326412464,2.2065697587650512
1.3230723142623901,0.20950357746740908,16.20626291489379,3.641073578081484,457022.40493611695,626.0821940104166,622.9937133789062,3576.2049153645835,7260.652994791667,674.1121622721354,5260.436242619683,1.9075535408608275
1.472217281659444,-0.925966077735984,17.433288050220057,3.539581954493683,469724.7755217646,644.1225992838541,637.0384928385416,3634.3814290364585,8118.31201171875,697.4492594401041,6211.319734970969,1.8815556381466108
1.5941361983617146,0.47044554469544214,17.26434765792462,3.6083083668591094,455335.23747021897,619.4170735677084,609.9972127278646,3941.1551106770835,7744.642578125,669.5318603515625,5824.032303476229,2.0371737983987965
1.5371638933817546,0.752455473877271,15.673859169433806,3.5894476159572797,445857.4484965221,613.9120890299479,615.3864135742188,3784.947998046875,7014.042317708333,656.7973022460938,5011.749660642775,2.020696534013403
1.6206638018290203,-0.00992264819693861,17.02207603293796,3.5638784330585866,460561.9408173133,636.4301147460938,628.5152180989584,3873.2010091145835,7847.592610677083,691.1767985026041,5930.228742051472,1.87919250177356
1.2930728197097778,1.027130891019099,16.124785125499567,2.797779141150194,406300.2990893282,679.5479329427084,663.3306477864584,3613.7957356770835,7509.189778645833,747.5062866210938,5552.1604174299255,2.1528988178970176
1.1665520668029785,1.109838843404498,14.276041823787203,2.7778150681683584,405700.3796618259,674.2508544921875,667.3383992513021,3534.6708984375,6694.847493489583,728.8662109375,4631.415447296701,2.073265604066446
1.3479822874069214,0.687166745031226,15.68798541865114,2.8302947013236355,398503.56412124896,694.3859049479166,682.6170654296875,3546.2049153645835,7561.784993489583,762.3396606445312,5642.889499784379,1.7493369756569628
1.0605640610059102,-0.3526164577755135,16.53429375390182,1.5642071368783934,276692.92622748675,629.8943684895834,641.2428995768229,4749.130859375,5415.366373697917,649.9039306640625,4178.182516895904,2.0064303288486425
1.061315397421519,-0.5432244391893701,15.42816063160655,1.466387009469693,239856.82816447155,635.0926717122396,642.9614054361979,4614.123046875,5156.017415364583,656.4744669596354,3876.695888209746,1.7288059749416347
1.0124019185702007,-0.5600214040362144,13.724102892795983,1.4274226127507248,212637.99052275656,641.2589925130209,650.3401896158854,4313.193522135417,4920.411295572917,662.0246378580729,3455.1437608045712,1.4828336479712825
0.8965532183647156,-2.1176872744099557,17.793018409869244,2.9765131597539636,391072.95297661476,617.7412109375,630.3471069335938,4646.904459635417,6062.458170572917,636.4743855794271,4622.931791043535,1.6295090282508038
0.934031069278717,-2.2122695284543727,16.458750273092708,2.8154329064012287,368208.59575175255,624.4917602539062,636.2694498697916,4478.771809895833,5744.416341145833,643.0405883789062,4240.883195536005,1.6453241182678495
0.9486204187075297,-2.316754347282643,14.749701538284318,2.757919366591468,341452.96232482424,628.5099283854166,640.163818359375,4209.792805989583,5533.298665364583,646.9913126627604,3817.488038421923,1.5549673065059462
1.4206791718800862,-1.3981069595379354,18.852452741139363,3.3687615179373194,445396.41516712186,565.4425252278646,580.8006184895834,4995.921061197917,6142.911783854167,582.1163533528646,4916.131291889648,1.901028223397445
1.3219845692316692,-1.5795311557498526,17.333176482703905,3.2483862938213384,408138.3458877063,570.4607543945312,582.867431640625,4764.225911458333,5814.359049479167,590.0427042643229,4498.371655945852,1.5910091218586502
1.2985530296961467,-1.6450077325850236,16.023649461804663,3.2900158082845725,399619.07377895084,577.5664265950521,590.8323364257812,4530.086263020833,5629.791666666667,595.1122029622396,4159.324671411472,1.6373126492595291
1.7270312706629436,-0.615351183463852,18.678584129271464,3.7589184144909,425980.43602937023,561.2413533528646,578.7767130533854,5231.37060546875,5808.09375,576.5050048828125,4819.766864245496,2.0283785874203577
1.621920386950175,-0.5410088254295434,17.095397971589772,3.5086407695867172,399636.1310444889,561.355224609375,576.1146850585938,4906.477864583333,5529.554361979167,577.4010009765625,4400.229793763053,1.6000083485102763
1.6016358534495037,-0.6594622170971848,15.826236441995425,3.4488007805752736,393302.75404156285,570.5986735026041,586.0517781575521,4724.755696614583,5273.833333333333,584.9688110351562,4037.91057739377,1.5416085864162146
1.374775807062785,-0.29393881176740533,16.731630972002428,2.603055394304543,363363.2112885001,617.6423136393229,627.8423665364584,4781.84521484375,5480.64404296875,636.7220052083334,4282.095813970215,1.919237414008533
1.4201874732971191,-0.6310591066640493,15.547988310337681,2.558500820624205,342220.3680887917,621.151123046875,629.5596313476562,4644.282877604167,5206.613118489583,640.7521158854166,3962.6098453323393,1.6648198434586077
1.3309221665064495,-0.5814572857356383,14.011718327232451,2.4474813606292076,312109.23278376024,627.1453247070312,636.4802449544271,4395.790690104167,4979.171549479167,646.6239624023438,3563.444211402601,1.4298001359940098
0.9879433314005533,-0.3758302608389279,15.723297056174777,1.4585825577923648,246352.2005954002,665.0511678059896,655.7208658854166,4255.784016927083,5816.815755208333,727.0673624674479,4102.651590747048,1.6642517536058123
1.0362808505694072,-0.7281249615649857,14.64403762918856,1.437165037999728,230550.1236074761,682.8895467122396,669.2163899739584,4044.4366048177085,5468.513346354167,751.7020874023438,3742.1463375873045,1.662352162145002
1.026979684829712,-0.6581718093786794,13.192200904665285,1.4015464394421828,201709.6127911687,680.8177083333334,668.2074788411459,3895.3173828125,5332.399576822917,742.4022013346354,3443.2143343425973,1.4349235498523798
0.8599432905515035,-1.9460479289404145,17.028324649114797,2.968391273213877,387191.0833083454,655.0084025065104,646.4989624023438,4175.231282552083,6376.026204427083,714.6579386393229,4566.4353157046935,1.8788905840508943
0.9409547448158264,-2.3291655836303984,15.889481112283143,2.7957298735237033,368675.82141558715,670.6452433268229,660.1224161783854,3955.0504557291665,6070.921712239583,733.9845987955729,4239.252611631687,1.764468631587712
0.9387761155764262,-2.394190692076212,14.549982736815119,2.740734344021313,340614.1259035586,672.4908854166666,661.3332316080729,3770.82763671875,6033.714518229167,733.8888956705729,4036.435183406402,1.489265394086676
1.3757007122039795,-1.236375070263762,17.98240025540743,3.356323068808834,439958.2868108165,601.1430053710938,594.4944458007812,4551.2431640625,6443.153157552083,654.2963663736979,4796.288559805969,1.8294562713980682
1.3135627110799153,-1.6776675627619093,16.85645009402104,3.2209355194799976,421056.95147556765,615.0789794921875,604.7565104166666,4346.732584635417,6101.40185546875,668.0741577148438,4445.623131912817,1.665770853221942
1.2824223041534424,-1.6258782581366205,15.444632489056055,3.2527175288974615,403990.7947120955,614.6497192382812,606.7666219075521,4194.218098958333,6074.618489583333,670.7074381510416,4228.028673526053,1.679050885794285
1.681854486465454,-0.27368074861025626,17.83151051811289,3.5537510098761795,430163.75016373704,597.3754272460938,592.3716430664062,4728.083170572917,6110.046712239583,649.8875528971354,4645.87949973012,1.84773411807687
1.624285380045573,-0.8090553305384626,16.71980293849961,3.5144995243287425,400963.8878118906,602.9855143229166,596.7336629231771,4550.7109375,5855.109700520833,653.3748168945312,4354.466397817629,1.5809312664627218
1.5862642526626587,-0.7530373384041424,15.242925095775638,3.467031584836535,405894.226739344,606.96044921875,602.0322672526041,4348.845377604167,5712.1533203125,656.6314290364584,4006.4790307420885,1.5089106660883338
1.3267382383346558,-0.19926579021741833,15.795180770663315,2.535759323885791,349783.51025309163,656.7697550455729,644.7760213216146,4332.067301432292,5824.761881510417,715.9532470703125,4158.781233697152,1.7502708327795273
1.3908122380574544,-0.6350461406572895,14.791728170383891,2.4954374768595526,342729.8544945224,663.167236328125,649.930419921875,4140.456624348958,5516.298502604167,731.7445882161459,3824.8633259681224,1.6394621089309522
1.2897059520085652,-0.49006104813476764,13.310004114228638,2.397289769284594,301711.3542967944,666.1447347005209,654.1671956380209,3976.8909505208335,5380.3740234375,726.812255859375,3517.49495001284,1.3788411691676663
1.0435310403505962,0.16663487217348202,14.881390200298076,1.527198400120283,309272.90654245805,677.9984334309896,718.4537353515625,4859.078450520833,4805.493815104167,681.3969930013021,3741.340698084361,2.161909107668743
1.0529264211654663,0.07926597282401114,13.816518787548945,1.4843926896950295,232520.15736355862,685.0291544596354,730.0796305338541,4719.4814453125,4641.955240885417,688.185791015625,3471.246481699189,1.6044766727676745
1.0142377614974976,0.020112035207909707,12.125940910530176,1.453579953074767,218017.74312582857,687.8000691731771,731.2522989908854,4415.42431640625,4411.289225260417,690.855224609375,3042.5768746477356,1.6181754770907635
0.9178482095400492,-1.916516823438022,15.826280272901096,2.949213854162849,394769.84121840954,655.2166137695312,694.5642293294271,4677.13037109375,5349.413248697917,659.0294189453125,4023.672846508232,1.701110500332086
0.9780651926994324,-1.9492090614395632,14.629334139848483,2.8072958689480614,361686.50265401794,663.5255940755209,706.2913004557291,4517.58154296875,5084.646809895833,668.614501953125,3687.6538517908816,1.7399023147054475
0.947385291258494,-2.230506062390503,12.935422427946326,2.832966443024515,346695.62335593626,668.6888224283854,707.2680460611979,4182.581217447917,4869.735026041667,673.6045125325521,3276.2915259846227,1.4322172436381155
1.412382960319519,-1.2192665847577417,17.047245987940894,3.424457369822825,441120.8653735321,609.6758219401041,650.2257893880209,4940.87841796875,5480.847493489583,610.5030924479166,4360.192853562784,1.8695519279514725
1.310974399248759,-1.282598464406578,15.887227627906936,3.24662333105428,403231.7066889815,611.3406575520834,650.0412801106771,4837.888834635417,5204.899251302083,615.565185546875,4036.716153852887,1.7436430311397981
1.2955977121988933,-1.5837136861211334,14.2524226826746,3.314047228215203,400497.3565797463,616.8500162760416,654.8017578125,4545.319986979167,4951.438151041667,620.4088134765625,3643.358092605545,1.6096561373903526
1.6828929980595906,-0.06780129575220865,16.88261194886842,3.672119760396855,434881.4520831644,609.5594075520834,653.1204427083334,5224.753580729167,5220.754720052083,607.5347290039062,4327.7299158993965,2.0265491274581957
1.6997977097829182,-0.4241826373969027,15.748548375921908,3.529445948521866,396479.2946422096,607.8314819335938,648.6378377278646,5050.374348958333,4968.180013020833,610.2582397460938,4021.1962864498405,1.5949264313201652
1.6279120842615764,-0.44014385567229697,14.227003727030528,3.545397763414759,390730.58124480007,614.3938802083334,653.6249593098959,4791.38134765625,4735.07763671875,615.4735921223959,3637.6395650527297,1.493831283410696
